title,publishedAt,viewCount,likeCount,commentCount,duration
NCT DREAM 엔시티 드림 '너의 자리 (Puzzle Piece)' Track Video #1,2020-04-22T09:00:13Z,3443233,419105,17689,84
NCT DREAM 엔시티 드림 'Reload' Crew Video,2020-04-20T09:00:09Z,1828068,287425,14930,61
"NCT DREAM TAKES JAPAN : NCT DREAM TOUR ""THE DREAM SHOW”",2020-02-19T07:00:02Z,186832,26876,523,68
"NCT DREAM TAKES BANGKOK : NCT DREAM TOUR ""THE DREAM SHOW”",2020-01-24T09:00:01Z,157588,25987,619,1
"NCT DREAM TOUR ""THE DREAM SHOW"" Recap Video",2019-12-30T11:00:00Z,182241,35493,1453,125
2020 SM ARTIST SEASON’S GREETINGS DVD Teaser - NCT DREAM,2019-11-08T10:00:04Z,137209,26495,375,24
NCT DREAM 엔시티 드림 'BOOM' Vertical Video,2019-08-10T03:00:04Z,4726898,455318,9782,205
WE LIKE THAT,2019-07-24T09:00:09Z,788500,140333,4607,20
WE GOT THAT,2019-07-23T09:00:03Z,745547,142696,4584,18
2019 NCT DREAM Back to School Kit – 현장 인터뷰 영상,2019-07-05T09:01:03Z,113036,20256,476,98
2019 NCT DREAM Back to School Kit – 촬영 스케치 영상,2019-07-02T09:00:02Z,113906,25632,626,33
SM 셀러브리티와의 선물 같은 시간 💖 NCT DREAM,2019-06-07T08:00:08Z,433348,72942,1363,510
2019 NCT DREAM SUMMER VACATION KIT DVD Teaser,2019-04-25T09:00:04Z,173565,33106,1050,23
NCT DREAM ‘너와 나 (Beautiful Time)’ Behind of We Go Up,2018-10-09T12:00:00Z,550374,68135,1084,215
[N'-61] Dream VS Dream | JENO VS JAEMIN,2018-09-22T12:00:06Z,180761,17854,303,266
[N'-60] Dream VS Dream | MARK VS HAECHAN,2018-09-20T12:00:01Z,202190,19250,365,297
NCT RECORDING DIARY #5,2018-09-18T11:25:04Z,626836,56553,957,354
[N'-59] Dream VS Dream | JAEMIN VS RENJUN,2018-09-16T08:00:03Z,242380,20514,386,249
[N'-58] Dream VS Dream | JISUNG VS CHENLE,2018-09-12T09:00:12Z,193398,17669,299,295
[N'-57] NCT DREAM ‘We Go Up’ BEHIND THE STAGE (쇼!음악중심),2018-09-11T11:00:00Z,124270,12082,180,214
NCT RECORDING DIARY #4,2018-09-07T11:25:06Z,1008715,86805,959,401
NCT RECORDING DIARY #3,2018-08-16T11:25:04Z,311641,27588,618,215
[N'-48] GIVE ME A STRIKE!,2018-08-03T10:00:01Z,308789,32260,402,230
[N'-46] 00+00+00+00=LOVE #2,2018-07-20T10:00:03Z,514564,52411,615,239
[N'-44] 00+00+00+00=LOVE,2018-07-06T12:00:14Z,759463,103188,1272,325
[N'-21] JOY! JOY TO THE WORLD,2017-12-18T09:00:02Z,103278,10960,191,183
[N'-16] 네 맘을 훔칠 Black Suit!,2017-11-14T10:00:05Z,344674,30043,340,171
NCT DREAM_ SUPER JUNIOR 'Black Suit' DANCE COVER,2017-11-14T08:00:04Z,1258352,102511,1248,82
NCT DREAM BOY VIDEO B-CUT #7,2017-11-03T09:00:00Z,64397,5817,79,107
NCT DREAM BOY VIDEO B-CUT #6,2017-11-01T09:00:03Z,61813,7898,163,51
NCT DREAM BOY VIDEO B-CUT #5,2017-10-30T09:00:00Z,43473,4422,67,80
NCT DREAM BOY VIDEO B-CUT #4,2017-10-27T09:00:03Z,42190,4687,57,79
NCT DREAM BOY VIDEO B-CUT #3,2017-10-25T09:00:05Z,42234,4596,67,53
NCT DREAM BOY VIDEO B-CUT #2,2017-10-23T09:00:01Z,45831,4715,82,116
NCT DREAM BOY VIDEO B-CUT #1,2017-10-20T09:00:01Z,46046,4537,43,66
NCT DREAM BOY VIDEO B-CUT Teaser,2017-10-18T09:00:04Z,32363,4075,65,44
NCT DREAM BOY VIDEO EP.12,2017-10-16T08:00:01Z,62762,6561,160,374
NCT DREAM BOY VIDEO EP.11,2017-10-13T09:00:05Z,55170,5828,101,196
NCT DREAM BOY VIDEO EP.10,2017-10-11T09:00:01Z,58118,5910,110,198
NCT DREAM BOY VIDEO EP.09,2017-09-29T09:00:02Z,69538,6450,94,170
NCT DREAM BOY VIDEO EP.08,2017-09-27T09:00:01Z,59629,5976,104,177
NCT DREAM BOY VIDEO EP.07,2017-09-25T09:00:00Z,65912,6642,122,176
NCT DREAM BOY #HAECHAN VIDEO,2017-09-22T09:00:01Z,53145,6905,193,287
NCT DREAM BOY #RENJUN VIDEO,2017-09-20T09:00:07Z,68811,9263,393,150
[N’-3] SO WHAT? WE HOT! WE YOUNG!,2017-09-18T10:00:01Z,113414,13145,164,68
NCT DREAM BOY #JENO VIDEO,2017-09-18T09:00:00Z,61704,6987,138,143
NCT DREAM BOY #MARK VIDEO,2017-09-15T09:00:01Z,58760,6436,134,169
NCT DREAM BOY #CHENLE VIDEO,2017-09-13T09:00:00Z,57454,7109,136,133
NCT DREAM BOY #JISUNG VIDEO,2017-09-11T09:00:02Z,94890,10185,163,150
NCT DREAM_ MY PAGE,2017-09-07T10:00:02Z,130279,18189,373,137
NCT DREAM BOY VIDEO Teaser,2017-09-06T09:00:02Z,65436,9619,150,26
[#4Ket] NCT DREAM_Trigger the fever #JISUNG,2017-08-30T10:00:05Z,65638,6111,81,208
[#4Ket] NCT DREAM_Trigger the fever #JENO,2017-08-30T10:00:04Z,26671,3545,73,208
[#4Ket] NCT DREAM_Trigger the fever #CHENLE,2017-08-30T10:00:03Z,20549,3388,123,208
[#4Ket] NCT DREAM_Trigger the fever #MARK,2017-08-30T10:00:02Z,21681,3053,46,208
[#4Ket] NCT DREAM_Trigger the fever #RENJUN,2017-08-30T10:00:02Z,32068,4651,218,208
[#4Ket] NCT DREAM_Trigger the fever #HAECHAN,2017-08-30T10:00:01Z,26314,4094,67,208
[#4Ket] NCT DREAM_We Young #JENO,2017-08-23T01:00:03Z,22167,3971,78,230
[#4Ket] NCT DREAM_We Young #HAECHAN,2017-08-23T01:00:03Z,23423,4050,86,230
[#4Ket] NCT DREAM_We Young #MARK,2017-08-23T01:00:01Z,23729,4146,70,230
[#4Ket] NCT DREAM_We Young,2017-08-23T01:00:01Z,62004,7269,128,230
[#4Ket] NCT DREAM_We Young #CHENLE,2017-08-23T01:00:01Z,28559,5198,153,230
[#4Ket] NCT DREAM_We Young #JISUNG,2017-08-23T01:00:00Z,60539,9765,202,230
[#4Ket] NCT DREAM_We Young #RENJUN,2017-08-23T01:00:00Z,46576,7799,292,230
